,NAME,SEAT_CAP,long,lat
1972,El Camion (3) @ 5314 15Th Ave Nw,Mobile Food Service,-122.34388527539394,47.7149982
1973,El Camion 1 @ 11728 Aurora Ave N,Mobile Food Service,-122.34388527539394,47.7149982
1974,El Camion 2 @ 2918 1St Ave S,Mobile Food Service,-122.34388527539394,47.7149982
1975,El Caporal,Seating 51-150,-121.7877138,47.4918696
1976,El Caporal Fall City Inc,Seating 51-150,-121.9002651,47.5716653
1977,El Caporal Family Mexican,Seating 151-250,[0.0],[0.0]
1978,El Centro De La Raza,Non-Profit Institution,-122.31129317944496,47.580324950000005
1979,El Charro Hnos,Seating 151-250,-122.20371115161558,47.38764485
1980,El Chilango 425 @ Route 425-221-0572,Mobile Food Service,-122.1694139,47.6240237
1981,El Chupacabra,Seating 13-50,-122.3555686,47.6781419
1982,Factoria Cinemas,Seating 0-12,-122.1702876,47.5541905
1983,Football Booster Club,Non-Profit Institution,-121.9727424,47.7361562
1984,Goodtime 2,Seating 51-150,[0.0],[0.0]
1985,Goodtime 3,Seating 51-150,[0.0],[0.0]
1986,Grocery,Grocery,-122.2797136,47.7543645
1987,Himalayan Bambino,Seating 13-50,-122.3477189,47.6178289
1988,Lacy Lady Latte,Seating 0-12,-122.31181883882869,47.35445165
1989,Lady Mary,Seating 51-150,[0.0],[0.0]
1990,Main Term. - Diva Espresso,Seating 0-12,-122.3080158569515,47.4475673
1991,Mc Donald'S  (Abboud'S),Seating 51-150,-122.3302791,47.5462772
1992,Meat Dept,Meat/Sea Food,-122.138147664149,47.5765346
1993,Meat/Seafood,Meat/Sea Food,-122.2797136,47.7543645
1994,N Gates - Bigfoot Food & Spirits,Seating 51-150,[0.0],[0.0]
1995,Pacific Place Ii / Lower Level,Seating 0-12,-122.33528897632405,47.6128833
1996,Pacific Place Ii / Upper,Seating 0-12,-122.33528897632405,47.6128833
1997,Pho 206,Seating 13-50,-122.3527636,47.5318895
1998,Rosie'S (Boeing Co4-81 Cafeteria),Seating > 250,-122.2022163,47.4827297
1999,Royal Argosy,Seating > 250,[0.0],[0.0]
2000,Royal Argosy - Prep Kitchen,Seating 0-12,[0.0],[0.0]
2001,Seafood Department,Meat/Sea Food,-122.138147664149,47.5765346
2002,Seattle Art  / Multi-Use Kitchen 508 B501,Seating 0-12,-122.3522473,47.6142622
2003,Sightseer,Seating 51-150,[0.0],[0.0]
2004,So. Satellite- British Airways Terrace Lounge,Seating 51-150,[0.0],[0.0]
2005,Spirit Of Seattle,Seating > 250,[0.0],[0.0]
2006,Starbuck'S @ Albertson'S  #496,Seating 0-12,-122.31537883070413,47.32358275
2007,Starbucks  @ Albertson'S #483,Seating 0-12,-122.2273843,47.2728215
2008,Suprem Bean Coffee House C/O Andy'S Chevron,Seating 0-12,-122.302833,47.7701365
2009,Sushi@ Fm608,Seating 0-12,-122.3685179,47.6597396
2010,Ta C-Store,Seating 0-12,-121.7659032,47.4850381
2011,The Comet,Seating 51-150,-122.3196324,47.6142126
2012,The Confectional @ 305 Harrison St Armory,Mobile Food Service,[0.0],[0.0]
2013,Totem Lake Chevron #1188,Grocery,[0.0],[0.0]
2014,Tower Bar & Cafe @Amc Theatres Pacific Place,Seating 0-12,-122.33528897632405,47.6128833
2015,Warehouse 345 Cafe @ Amazon Bon Appetit,Seating > 250,-122.3351383,47.6183768
2016,West Seattle Thriftway - Chinatown Cafe,Seating 0-12,-122.38701059446328,47.5447063
2017,Wsctc -Deli   F,Seating 0-12,-122.33156275066185,47.61175385
2018,A Burger Place,Seating 13-50,-122.313034,47.6592986
2019,A Pizza Mart Bar & Grill Inc,Seating 51-150,-122.3128098,47.6678482
2020,Act 3 Catering,Seating 0-12,-122.24378963226204,47.46208145
2021,Afc Sushi @ Fred Meyer #19,Seating 0-12,-122.22628172847675,47.3152515
2022,Afc Sushi @ Qfc #838,Seating 0-12,-122.2430042,47.7283342
2023,Afc Sushi @ Qfc 858,Seating 0-12,-122.310498,47.7333469
2024,Afc Sushi @ Safeway # 1624,Seating 0-12,[0.0],[0.0]
2025,Afc Sushi @ Safeway #1600,Seating 0-12,-85.0179986,42.4437685
2026,Ai Teriyaki,Seating 13-50,-122.305721,47.3167023
2027,Albertson'S Food Center #473 (Meat),Meat/Sea Food,-122.33579101502755,47.48912704999999
2028,Alki Masonic Temple,Seating 51-150,-122.38246807485466,47.5600035
2029,All City Coffee,Seating 0-12,-122.3171131,47.54902
2030,Am-Pm,Seating 0-12,-122.22733275462645,47.41155885
2031,Anise Thai Cuisine,Seating 13-50,-122.2309338,47.5866773
2032,Aoki Japanese Grill & Sushi,Seating 51-150,-122.320847,47.6186726
2033,Applebee'S,Seating 151-250,-122.22519370056145,47.3198326
2034,Aqua By El Gaucho,Seating 51-150,-122.3547916,47.6146314
2035,Arbor Deli,Seating 13-50,-122.3481484,47.6153176
2036,Atlantic Street Pizza,Seating 0-12,-122.33407229160818,47.6050344
2037,Auburn Mountainview Hs Cafeteria,School Kitchen,-122.17186386254401,47.3419624
2038,Auburn Senior Center -Kitchen,Non-Profit Institution,-83.821768,34.011799
2039,Azteca Mexican Restaurant,Seating > 250,-122.18975911313908,47.611493749999994
2040,Bagel Oasis,Seating 13-50,-122.3046095,47.6759082
2041,Baja Fresh Mexican Grill,Seating 51-150,-122.22273732458024,47.44063885
2042,Balkan Market,Seating 0-12,-122.3391755,47.4659459
2043,Ballard Kiss Cafe,Seating 13-50,-122.3937385,47.6684721
2044,Ballet Restaurant,Seating 51-150,-122.320034,47.614204
2045,Balloons And Cupcakes,Seating 13-50,-122.3342932,47.463023
2046,Bannerwood Sports Park,Seating 0-12,-122.1674643,47.5983075
2047,Barney And Al'S Chevron,Seating 0-12,-122.2014909,47.6099652
2048,Bartell Drugs #04,Grocery,-122.3850508,47.6696258
2049,Bartell Drugs #56,Grocery,-122.385512,47.5820435
2050,Bay Cafe  #108,Seating 51-150,[0.0],[0.0]
2051,Beach Cafe,Seating 151-250,-122.20550976372161,47.65513355
2052,Beacon Bbq Deli,Seating 0-12,-122.3035419494193,47.558532650000004
2053,Beacon Hill Foods,Grocery,-122.3137388,47.5639735
2054,Bear And The Bee,Seating 13-50,-122.3449584,47.6134075
2055,Belltown Market; Inc.,Seating 0-12,-122.3483956,47.6147246
2056,Benjamin Franklin Elementary,School Kitchen,-122.1748291,47.6607643
2057,Bennett'S,Seating 51-150,-122.2309338,47.5866773
2058,Best Pho & Thai Restaurant,Seating 51-150,-122.21767804999999,47.473067400000005
2059,Best Teriyaki & Sushi; The,Seating 13-50,-121.9858582,47.7424749
2060,Big Picture @ Manhattan,School Kitchen,-122.32701167480663,47.4370776
2061,Billiard Hoang/Pool Hall,Seating 13-50,-122.290149,47.5573095
2062,Bizzy Bean Espreso; Llc,Seating 0-12,-122.28311263672839,47.315432
2063,Black Bottle Postern,Seating 51-150,-122.2019875,47.6187583
2064,Blaine Memorial United Methodist Church,Non-Profit Institution,-122.3019071,47.5764762
2065,Blarney Stone Pub,Seating 51-150,-122.3393223,47.6083465
2066,Blue Saucer,Seating 13-50,-122.3178803,47.6957309
2067,Boat Street Cafe,Seating 51-150,-122.3573615,47.6183937
2068,Boba T,Seating 13-50,[0.0],[0.0]
2069,Boeing Co.-D.C. Cafeteria,Seating 51-150,-122.2557124,47.4677895
2070,Boeing Co.-Garden Plaza,Seating 151-250,-122.2021988,47.4920939
2071,Bogart'S Airport Way,Seating 51-150,-122.32233567724913,47.568269099999995
2072,Bogul Bogul Cafe,Seating 51-150,-122.31438700964137,47.307100399999996
2073,Boiling Point Chinese Restaurant,Seating 13-50,-122.2027436,47.6197786
2074,Bon Appetit @ Amazon.Com / Kitchen/ Downstairs,Seating 0-12,-122.33650545,47.622950349999996
2075,Bothell High School Cafeteria,School Kitchen,-122.2205601933174,47.760475
2076,Botticelli Cafe,Seating 0-12,-122.34085030943379,47.6103133
2077,Brewin' Around Coffee/Route 425-417-8564,Mobile Food Service,-122.3450671,47.7040774
2078,Brickyard Pub,Seating 51-150,-122.3020056,47.3422501
2079,Burger Madness,Seating 13-50,-122.3298999,47.5666776
2080,Burien Big Foot Java,Seating 0-12,-122.34857859403675,47.487741549999996
2081,Bz'S Sports Bar And Grill,Seating 51-150,[0.0],[0.0]
2082,Cafe 5Ive,Seating 13-50,-122.33191132674216,47.605820300000005
2083,Cafe Besalu; Inc,Seating 0-12,-122.3878282,47.6719658
2084,Cafe Cugini,Seating 0-12,-122.3832818,47.6666758
2085,Cafe Fava Llc,Seating 0-12,-122.3021778,47.6118278
2086,Cafe Javasti,Seating 13-50,-122.3398769,47.6141455
2087,Cafe Luna,Seating 13-50,-122.4752328,47.4473364
2088,Cafe Munir,Seating 0-12,-122.3879616,47.6869194
2089,Cafe On The Ave,Seating 13-50,-122.3133866,47.6584393
2090,Cafe Paloma,Seating 13-50,-122.3346682,47.6016165
2091,Cafe Weekend,Seating 0-12,-122.309515,47.594645
2092,Caffe Delia,Seating 13-50,-122.3551139,47.5227879
2093,Cakes By Creme De La Creme,Bakery,-122.17178104999999,47.4893867
2094,Calf & Kid,Seating 0-12,-122.3281535,47.6148398
2095,Calozzi'S Cheesesteaks,Seating 13-50,-122.3349346,47.6087653
2096,Camp Berachah /Cs Country Store,Non-Profit Institution,-122.08006959477812,47.3096699
2097,Can-Am Pizza,Seating 0-12,-122.3128176,47.310208
2098,Canlis Restaurant,Seating 151-250,-122.34673608520322,47.6430534
2099,Canyon'S Restaurant,Seating 151-250,-122.12970970085085,47.6747473
2100,Casablanca Cafe & Deli,Seating 13-50,[0.0],[0.0]
2101,Cascina Spinasse,Seating 51-150,-122.3143994,47.6150591
2102,Casey'S Bar & Grill,Seating 51-150,[0.0],[0.0]
2103,Cash & Carry Commissary #561,Grocery,[0.0],[0.0]
2104,Cask; The,Seating 13-50,-122.3862254,47.5815001
2105,Cavu Cafe,Seating 13-50,-122.30089181028575,47.5298443
2106,Cedar River Market,Grocery,-122.17269317215832,47.47525815
2107,Cedar Valley Elementary School,School Kitchen,[0.0],[0.0]
2108,Cedarbrook Lodge,Seating > 250,[0.0],[0.0]
2109,Cedarcrest Hs - Ptsa Stadium Concession,Non-Profit Institution,-121.9727424,47.7361562
2110,Cemitas Poblanas,Seating 0-12,-122.252641,47.5028036
2111,Chateau Espresso,Limited Food Services,-122.1421578,47.7361369
2112,Chef Liao,Seating 13-50,-122.3541709,47.6729217
2113,Chestnut Cafe,Seating 13-50,-122.2315022249998,47.440672649999996
2114,China Star,Seating 51-150,[0.0],[0.0]
2115,Chip & Drew'S Filling Station,Seating 13-50,[0.0],[0.0]
2116,City Cafe,Seating 13-50,[0.0],[0.0]
2117,City Market,Seating 0-12,-122.32644216295957,47.61703705
2118,City Of Redmond Senior Center,Non-Profit Institution,-122.126928,47.6743621
2119,City Soups @ Key Center,Seating 13-50,-122.1967971,47.6159538
2120,Coffee Miner; The,Limited Food Services,-122.0357343,47.541911
2121,Coffee Pronto,Seating 0-12,-122.31249,47.621029
2122,Coho Cafe,Seating 151-250,-122.0357343,47.541911
2123,Cookies In Bloom,Bakery,-122.2201504,47.618167
2124,Corazon Taqueria,Seating 13-50,-122.2804642,47.5535399
2125,Corner Market,Grocery,[0.0],[0.0]
2126,Costco - 3 Or More Persons,Meat/Sea Food,-122.3402716,47.7777616
2127,Costco #1029 - Food Court,Seating 13-50,-122.1221063,47.3549442
2128,Covington Subway,Seating 13-50,-122.1128641,47.357091
2129,Cowgirls Inc.,Seating 51-150,-122.3344257,47.5985061
2130,Cozy Inn Tavern,Seating 51-150,[0.0],[0.0]
2131,Cuoco,Seating 151-250,-122.33677785,47.62154445
2132,Cupcake Royale @ 2052 Nw Market St,Mobile Food Service,-122.31764,47.6139831
2133,D'Ambrosio Gelato; Llc,Seating 13-50,-122.3166522,47.6151474
2134,Dahlia Workshop,Bakery,-122.3402579,47.6152884
2135,Dairy Queen/Orange Julius,Seating 0-12,-122.24568490540247,47.29916465
2136,Dang Dang Cha Lua Restaurant,Seating 0-12,[0.0],[0.0]
2137,Davis Wright  Tremaine Llp,Seating 51-150,-122.3360548,47.6071366
2138,Dc'S Bar And Grill,Seating 51-150,-122.2047491,47.4795576
2139,De Novo Chocolates,Bakery,-122.2212051,47.4433284
2140,Decadence Custom Cakes Llc,Seating 0-12,[0.0],[0.0]
2141,Delfino'S Pizzeria,Seating 13-50,[0.0],[0.0]
2142,Deli Shez Cafe,Seating 0-12,-122.3431513,47.6143716
2143,Delta Sky Club,Seating 151-250,[0.0],[0.0]
2144,Denny'S Inc. #7875,Seating 51-150,[0.0],[0.0]
2145,Deshi Halal Catering,Catering Operation,-122.1142299,47.6159899
2146,Dim Sum House,Seating 13-50,-122.303972,47.5590892
2147,Dollar Tree #2320,Grocery,-122.34488,47.7170604
2148,Dominos Pizza-7128,Seating 13-50,[0.0],[0.0]
2149,Dot'S Delicatessen,Seating 13-50,-122.3498788,47.659079
2150,Down Home Catering,Catering Operation,-122.23390117425237,47.38053465
2151,Dream Dinners - West Seattle,Seating 0-12,-122.3846372,47.5731026
2152,East Valley 13 Cinema #311,Seating 0-12,-122.22004228615941,47.445459799999995
2153,Eat Local; Llc,Grocery,[0.0],[0.0]
2154,Eddie'S Pan Asian Restaurant,Seating 13-50,-122.3447144,47.6860967
2155,El Camion,Seating 13-50,-122.3759088443635,47.67582365
2156,El Catrin @ Route 206-915-7506,Mobile Food Service,-122.2024462,47.4862607
2157,Latino Espresso Cafe,Seating 0-12,-122.2886740034632,47.471504749999994
2158,Main Term. - Anthony'S @ Seatac Airport,Seating > 250,[0.0],[0.0]
2159,Pacific Science Center / Imax Concession Stand,Non-Profit Institution,-122.35077847477159,47.61934015
2160,The Bean @ 2103 Sw 152Nd St; Seattle,Mobile Food Service,[0.0],[0.0]
2161,Zoka Coffee Roaster @ Amazon Bon Appetit,Seating 13-50,-122.3351383,47.6183768
2162,Arbys  #6282,Seating 51-150,-122.3295429009249,47.581025999999994
2163,Ba Mien Seafood Market,Meat/Sea Food,[0.0],[0.0]
2164,Bartell Drugs #21,Grocery,-122.1658986,47.6653141
2165,Casino Caribbean; Llc,Seating 51-150,-122.1731486,47.7318549
2166,China Village Restaurant,Seating 51-150,-122.2913034,47.6613922
2167,Cycle Cafe,Seating 51-150,-122.33061332095437,47.6177064
2168,Dahlia Bakery Workshop,Seating 13-50,-122.33885205,47.6222181
2169,Der Baring Store,Seating 13-50,-121.4777031,47.7661924
2170,Dickey'S Bbq Pit,Seating 51-150,-122.1464685,47.6278515
2171,Draft Choice,Seating 51-150,-122.09587915,47.31259095
2172,Lilly'S @ Aljoya Thornton Place,Seating 51-150,-122.32353130373814,47.701789649999995
2173,Northwest Senior Center,Non-Profit Institution,-122.3986058,47.6684286
2174,Brunos Restaurant,Seating 51-150,-122.3374991,47.6091461
2175,Clyde Hill Elementary,School Kitchen,-122.2043768,47.6319791
2176,Dollar Tree #4761,Grocery,-122.3133133,47.6622794
2177,Caffe Migliore,Seating 13-50,-122.3368208,47.6103062
2178,Brick Wood Fired Pizza @ Callahan Cellars,Mobile Food Service,[0.0],[0.0]
2179,Brookside Grocery,Seating 0-12,[0.0],[0.0]
2180,Bubba'S Place,Seating 13-50,-122.2283751,47.4095392
2181,Buddha Ruksa,Seating 51-150,-122.37722514949175,47.5648449
2182,C & F Food Store,Grocery,-122.3866653,47.5436427
2183,Bathtub Gin & Co.,Seating 0-12,[0.0],[0.0]
2184,Asia Ginger Teriyaki,Seating 13-50,-122.23417512493037,47.441688400000004
2185,Albertson'S #473 Bakery,Bakery,-122.33579101502755,47.48912704999999
2186,Alison Coastal Cafe & Bakery,Seating 0-12,-122.3825173,47.6672738
2187,Amicus Curiae,Seating 13-50,-122.2318796,47.381733
2188,Catering By John,Catering Operation,-122.1121926,47.6870867
2189,Chandlers Crab House,Seating 151-250,-122.3332714,47.6277316
2190,China Best Wok,Seating 13-50,-122.3297958,47.5130718
2191,Creative Cake Design,Bakery,-122.19731595,47.414187
2192,Dexter & Hayes Public House,Seating 51-150,-122.3420228,47.6338758
2193,Die Bierstube,Seating 13-50,-122.3171406,47.6729348
2194,Dunlap Ele School -New Kitchen,School Kitchen,-122.27473747222928,47.52488505
2195,Eagle Express,Grocery,-122.20264919829317,47.4888271
2196,Best Teriyaki & Wok,Seating 13-50,-122.1837222,47.7432556
2197,El Carrico Espresso I @ 1400 4Th Ave; Seattle 98101,Mobile Food Service,-122.3361863,47.6093694
2198,Chef  Bar And Restaurant,Seating 0-12,-122.3031625,47.5994286
2199,Brief Encounter,Seating 51-150,-85.0179986,42.4437685
2200,Brooklake  Bistro #2,Non-Profit Institution,-122.32595101267553,47.28163555
2201,Caddy Shack Coffee @ 6310 Ne 74Th Street,Mobile Food Service,[0.0],[0.0]
2202,Cafe At The Park,Seating 0-12,-122.1281254,47.6687101
2203,Afc Sushi @ Safeway 558,Seating 0-12,-122.16775987922422,47.5394931
2204,Bb Ranch,Meat/Sea Food,-122.3361352,47.6104644
2205,Beacon Hill Elementary School,School Kitchen,-122.31534707513144,47.58510855
2206,Bean Juice Java @ Grady Way Shell,Limited Food Services,-122.23344401330075,47.468216850000005
2207,Big House Bbq @ Route 425-894-1510,Mobile Food Service,-122.0361627,47.6163511
2208,Bigfoot Java,Seating 0-12,[0.0],[0.0]
2209,A-Street Big Foot Java,Seating 0-12,-122.22861585,47.2957279
2210,Applebee'S Restaurant,Seating 151-250,-122.31042636634919,47.3147845
2211,Arco Woodinville #05481,Seating 0-12,-122.1491543,47.7558341
2212,Ballard Jam House,Seating 13-50,-122.3793357,47.6685294
2213,Cedar Park Christian School Kitchen,Non-Profit Institution,-122.18937074905118,47.7466823
2214,Century Ballroom,Seating 51-150,-122.3198707,47.6151211
2215,Chef At Wok,Seating 13-50,-122.3557875,47.7193863
2216,Chevron #304567,Seating 0-12,-122.22772702536068,47.3023071
2217,Cho Dang Tofu,Seating 13-50,[0.0],[0.0]
2218,Chun'S Family Restaurant,Seating 13-50,-122.211227,47.7054832
2219,D'Ambrosio Gelato Bellevue,Seating 0-12,-62.7605017,46.0795408
2220,Delaurenti Italian Market,Seating 13-50,-122.3400821,47.6086519
2221,Duke'S Southcenter Chowder House,Seating 151-250,[0.0],[0.0]
2222,Eastlake Zoo Tavern,Seating 51-150,-122.3261163,47.6398898
2223,A Plus Burger Teriyaki,Seating 13-50,[0.0],[0.0]
2224,Bethany Presbyterian,Non-Profit Institution,-122.3566631,47.6353815
2225,Boulevard Park Thriftway- Grocery,Grocery,[0.0],[0.0]
2226,Brimstones Espresso,Seating 0-12,-122.22923879999999,47.321148050000005
2227,Cabin;The,Seating 51-150,-122.3918323,47.7708552
2228,Baskin Robbins 31,Seating 0-12,-122.1189216,47.3564201
2229,Bellevue 76 Circle K,Seating 0-12,-122.1702876,47.5541905
2230,Blue Water Burrito Co,Seating 0-12,-122.33511435,47.605674300000004
2231,Biondo Pizza,Seating 0-12,-122.2019979,47.6201659
2232,Albertson'S #483 (Grocery),Grocery,-122.2273843,47.2728215
2233,Alki Urban Market,Grocery,-122.4127632,47.578361
2234,Arby'S #6281,Seating 13-50,-122.32559287620631,47.5460402
2235,Ballard 76,Seating 0-12,-122.37674200000001,47.6706362
2236,Ballard Grill & Ale House,Seating 13-50,-122.36450090773471,47.65910525
2237,Ballard Loft,Seating 51-150,-122.3813084,47.6644602
2238,Ballroom; The,Seating 51-150,-122.3530066,47.6521396
2239,Bangkok Thai Restaurant,Seating 13-50,-121.99067168441566,47.203803449999995
2240,Bartell Drugs #14,Grocery,-122.33548463768294,47.6615842
2241,Caffe Vita,Seating 13-50,-122.2701248,47.5560767
2242,Camelot Catering,Catering Operation,-122.1666249,47.5404071
2243,Camp Gilead Kitchen,Non-Profit Institution,-121.92749401642314,47.6641163
2244,Caroline; The,Seating 13-50,-122.31240922460879,47.72864075
2245,Cedars On Broadway,Seating 13-50,-122.3204104,47.6063628
2246,Central Coop - Meat,Meat/Sea Food,-122.31103051001656,47.61548605
2247,Chambered Nautilus B &  B,Bed and Breakfast,-122.30481894815568,47.6651514
2248,Chiso Restaurant,Seating 13-50,-122.3497167,47.6511647
2249,Circo Circo Mexican Restaurant,Seating 51-150,[0.0],[0.0]
2250,Clever Dunnes,Seating 51-150,-122.3258481,47.6179365
2251,Costco # 1029 - Bakery,Bakery,-122.1221063,47.3549442
2252,Crescent Tavern,Seating 13-50,-122.32627418779964,47.6174647
2253,Curry & Kabab,Seating 51-150,-122.2032092,47.3861938
2254,Domino'S Pizza #7144,Seating 0-12,-122.3209747,47.6136903
2255,Duke'S  Kent Station Chowder,Seating 51-150,-85.658279411638,42.867105699999996
2256,Easy Espresso; Inc.,Seating 0-12,-122.36160387788539,47.283718199999996
2257,Delta Upsilon,Seating 13-50,-122.3069275720735,47.661666600000004
2258,Coldstone Creamery,Seating 13-50,-122.1697798,47.5739462
2259,Brgr Bar,Seating 13-50,-122.333104,47.6012454
2260,Cafe Piccolo,Seating 13-50,-122.3172545,47.6969312
2261,Baskin-Robbins 31 Flavors,Seating 0-12,-122.22178417447682,47.30029375
2262,Bengal Tiger East Indian Cuisine,Seating 51-150,-122.3175071,47.6761594
2263,Big Bear Restaurant,Seating 51-150,[0.0],[0.0]
2264,Blu Water Bistro,Seating 51-150,[0.0],[0.0]
2265,Bobachine Cafe,Seating 0-12,-122.3366777,47.6107586
2266,Detour Espresso,Seating 0-12,-122.3031446,47.585356
2267,Divine Decadence Espresso,Limited Food Services,-122.21399296026681,47.3156282
2268,Dragonfish Asian Cafe,Seating 51-150,-122.3337587,47.6129667
2269,Dubliner,Seating 51-150,-122.3501319,47.651241
2270,El Corazon,Seating 51-150,-122.3293843,47.6188258
2271,The District,Seating 13-50,-122.3146422,47.6615147
2272,B F Day Elementary School Kitc,School Kitchen,-122.34914822661263,47.655161050000004
2273,Blue Olive Mediterranean Cafe,Seating 13-50,-122.1928336,47.6175431
2274,City Foods,Seating 0-12,-122.3459312,47.6179284
2275,Club International,Seating 51-150,-122.3279284,47.8049032
2276,Alive Juice Bar,Seating 13-50,-122.302833,47.7701365
2277,Ariana,Seating 51-150,-122.2084407,47.6762282
2278,Baja Fish Tacos,Seating 0-12,-122.3420842,47.4662905
2279,Bartell Drugs  #37,Grocery,-122.3369141,47.6090622
2280,Cameron Catering,Seating 0-12,-122.3637506,47.6582389
2281,Camp Korey @ Carnation Farm,Non-Profit Institution,-121.9412953,47.6720605
2282,Cedar Heights Junior Hs,School Kitchen,-122.1391866,47.3580102
2283,Cederberg Tea House,Seating 13-50,[0.0],[0.0]
2284,Chevron Station #20-3553,Seating 0-12,-122.2114445437193,47.758902199999994
2285,Children'S Hospital Deli / Pantry,Seating 13-50,[0.0],[0.0]
2286,Chipotle Mexican Grill #2270,Seating 0-12,[0.0],[0.0]
2287,Conor Byrne'S,Seating 13-50,-122.3818804,47.6654648
2288,Costco #110 - Meat Shop,Meat/Sea Food,-122.05277328320018,47.551020949999995
2289,Da Vine,Seating 13-50,[0.0],[0.0]
2290,Daily Coffee & Tea Co,Seating 0-12,-122.33651828491438,47.55390155
2291,Delta Chi Fraternity,Seating 13-50,-122.3075408,47.6628108
2292,Cafeteria,School Kitchen,-122.36879594039382,47.31688
2293,Burger King #4662,Seating 13-50,-122.31220673892781,47.73331805
2294,Cafe Chi,Seating 0-12,-122.035281,47.5284949
2295,Cafe Pogacha,Seating 13-50,-122.1951795,47.613361
2296,A Fire Inside Wood Fire Pizza #2 @ Route 206-713-0512,Mobile Food Service,-122.2212051,47.4433284
2297,Advantage Sales & Marketing,Seating 0-12,-122.34210239286935,47.72802365
2298,Afc Sushi   @ Fred Meyer; Inc.,Seating 0-12,-122.29807799666054,47.37418845
2299,Afc Sushi @  (Qfc #807),Seating 0-12,-122.2967604,47.6625492
2300,Afc Sushi @ Safeway 3500,Seating 0-12,[0.0],[0.0]
2301,Bastyr Center For Natural Health,Grocery,-122.34220891273509,47.65227395
2302,Belle Epicurean,Seating 13-50,-122.29203259376996,47.6260548
2303,Beth'S Cafe,Seating 51-150,-122.344708,47.6821453
2304,Beveridge Place Pub,Seating 51-150,-122.38749978493036,47.545426899999995
2305,Big Finn Hill Concessions,Seating 0-12,-122.2336504,47.7250261
2306,Blissberri,Seating 13-50,[0.0],[0.0]
2307,Boom Noodles,Seating 51-150,-122.201701,47.6255964
2308,Artists Studio Loft B & B,Bed and Breakfast,-122.4496535,47.4603057
2309,Asian Planet Food Market,Meat/Sea Food,[0.0],[0.0]
2310,Basil Garden,Seating 13-50,-122.2011707,47.370918
2311,Bills On Greenwood,Seating 51-150,-122.3550798,47.6917436
2312,At The Vineyard,Seating 0-12,[0.0],[0.0]
2313,Cash & Carry #549,Grocery,-122.3417772,47.7247284
2314,Cele'S Meals,Catering Operation,[0.0],[0.0]
2315,Champions Bar,Seating 151-250,-122.235683,47.3222772
2316,Christo'S On Alki,Seating 13-50,-122.4057616,47.5808405
2317,Circle K Store #1546,Seating 0-12,-122.1899108,47.3869347
2318,Delta Delta Delta,Seating 51-150,-122.305791,47.6621657
2319,Denny'S,Seating 51-150,-122.1857,47.623824
2320,Des Moines Grocery & Produce,Grocery,-122.2942991,47.3915672
2321,East India Grill,Seating 51-150,[0.0],[0.0]
2322,Einstein Bros Bagels #2171,Seating 0-12,-122.2967604,47.6625492
2323,Baskin Robbins 31 Ice Cream,Seating 0-12,-122.2333632,47.5843729
2324,Easthill Am/Pm,Seating 0-12,-122.20171799740669,47.37305775
2325,Boulevard Park Thriftway- Deli,Seating 0-12,[0.0],[0.0]
2326,Collective On Tap,Seating 51-150,-122.1604269,47.7579334
2327,Cafe Juanita,Seating 51-150,-122.2124295,47.7076146
2328,Bethany Community Church,Non-Profit Institution,-122.34221332221631,47.6874248
2329,Bilaall Mini Market Llc,Meat/Sea Food,[0.0],[0.0]
2330,Bleu Bistor'S Grotto,Seating 13-50,-122.3219212,47.619794
2331,Blue Island Roll & Sushi,Seating 51-150,-122.31791941857102,47.2881597
2332,Bj'S Restaurant And Brewery,Seating > 250,[0.0],[0.0]
2333,Black Rock Coffee Bar,Seating 0-12,-122.34563152475862,47.732773249999994
2334,Bon - Appetit @ Cornish College,Non-Profit Institution,-122.33623329835106,47.61819595
2335,Akasaka Restaurant,Seating 51-150,-122.3128992,47.32136085
2336,Bill The Butcher,Meat/Sea Food,[0.0],[0.0]
